customer_id,instrument_symbol,review_date,review_stars
279,ESRX,2018-04-11,2
72,FTRI,2018-10-21,4
221,WSM,2018-07-07,3
338,LKQ,2018-05-07,1
201,DFP,2018-05-16,4
868,SNHNL,2018-04-16,4
867,GLP,2018-05-12,3
536,CAT,2018-07-28,4
248,CTY,2018-05-03,3
182,CASH,2018-07-19,1
919,WK,2018-04-21,4
192,MLVF,2019-02-11,4
83,MCA,2018-09-15,4
678,QSR,2018-10-18,5
778,WMC,2018-05-23,4
675,BGIO,2018-04-28,1
85,KAP,2018-08-19,2
330,THR,2018-08-26,2
645,FDS,2019-01-11,1
25,MUH,2018-12-07,5
475,CERCW,2018-11-01,2
729,LOCO,2019-03-07,5
740,TEN,2018-05-24,5
439,SPPI,2018-07-26,1
229,CMG,2018-09-02,3
829,IDTI,2018-09-20,5
496,PDBC,2019-03-27,4
200,AGRO,2018-10-02,1
88,ASRVP,2018-09-04,3
817,COVS,2018-07-04,2
153,EC,2018-07-18,4
158,QQQC,2018-04-25,2
575,FMN,2018-06-06,2
710,BYD,2019-02-16,1
401,DYN.WS,2018-11-22,5
477,FGBI,2018-08-08,2
432,RVNC,2019-03-02,5
849,BPFHP,2018-11-29,4
506,SCS,2019-03-14,4
245,SFL,2018-09-19,4
212,PLCE,2018-08-12,3
63,RF^A,2019-02-16,2
21,MBRX,2018-09-10,5
154,RICK,2018-08-20,5
281,SGBX,2018-06-05,3
903,RTN,2018-04-07,3
402,LMT,2018-06-27,5
965,ED,2018-10-24,2
94,VMW,2019-02-05,5
284,ARI^A,2018-11-02,1
540,FANG,2019-03-02,5
87,SINO,2018-05-20,3
481,RNST,2018-11-27,4
428,DDR^J,2019-02-16,4
185,UBNT,2018-11-19,3
223,BYBK,2019-01-22,4
948,SYRS,2018-04-09,4
282,FULT,2019-02-16,2
215,PCOM,2018-08-17,1
849,FRC^C,2018-09-26,2
835,ABC,2019-02-26,3
596,AKER,2018-07-16,4
590,CSBK,2019-02-08,2
275,APU,2018-04-25,1
776,DDR,2018-06-04,3
87,KIM,2018-09-19,5
804,AAOI,2018-04-14,5
724,REXX,2019-01-22,3
384,VBF,2018-08-19,1
72,FFIV,2018-10-01,2
434,MUX,2019-01-18,5
223,CLNS^G,2019-02-01,3
564,BMI,2018-07-23,5
68,SUNW,2018-12-07,5
795,BREW,2019-01-10,4
98,XCRA,2018-07-13,1
880,ITRN,2018-10-29,4
939,SPAR,2018-07-12,1
592,CSV,2019-01-12,2
399,DBD,2018-05-01,1
888,NVCR,2018-10-17,1
231,AJG,2018-08-15,5
519,ARD,2018-10-22,3
722,SCG,2018-04-30,5
604,CPAH,2019-02-22,1
508,ROSG,2019-02-13,4
812,NLST,2018-05-16,5
903,GWRE,2019-01-03,2
267,MOH,2018-05-22,1
993,MBCN,2018-11-07,2
110,WPX,2019-01-15,5
826,ESBK,2019-02-06,5
911,MCR,2019-01-10,1
973,NICE,2018-06-06,2
601,DCUC,2018-06-21,5
67,BBT^E,2018-05-24,2
593,NRZ,2019-01-26,3
448,NVCN,2018-04-29,2
831,NOMD,2018-12-27,3
704,IBTX,2018-10-17,4
901,INGR,2019-03-10,4
375,TAP,2018-06-06,2
253,ORMP,2018-12-13,2
753,DUKH,2019-03-10,2
544,LMHA,2018-11-05,2
632,KANG,2018-05-21,1
666,DOW,2018-10-04,5
177,EMKR,2018-04-04,4
463,BCOR,2018-06-27,4
681,GPAC,2018-06-27,4
540,SCX,2018-06-23,5
932,FARO,2018-04-28,2
893,CHKR,2018-04-10,1
965,RLH,2018-12-29,4
412,XPLR,2018-05-07,1
33,UMC,2018-07-20,3
238,XOXO,2018-09-27,2
511,ZIONW,2018-12-19,4
754,EDR,2018-08-22,2
190,ASV,2018-12-27,2
856,PMF,2019-02-20,1
196,DVAX,2018-04-21,3
807,SHPG,2018-09-17,1
965,TNDM,2018-09-04,3
839,SMCP,2018-12-17,5
780,EMN,2019-03-18,5
493,SLP,2018-04-23,3
163,HL^B,2018-12-16,3
261,ARGX,2018-06-27,5
9,CCCL,2019-01-28,1
504,BAC^D,2019-01-26,1
92,UMH^B,2018-06-13,1
740,VIRC,2018-12-08,4
52,ELS^C,2018-09-16,4
786,GMED,2018-10-16,2
988,JEC,2018-04-20,3
280,AXON          ,2018-07-18,4
677,AXARW,2018-08-29,3
780,CBI,2019-02-03,2
593,ATTU,2018-07-06,2
187,GPP,2018-10-14,2
793,RNR^C,2018-08-22,3
34,BFAM,2018-04-04,4
239,DLHC,2019-03-19,4
766,AMG,2019-02-11,5
321,JYNT,2018-05-28,3
22,WCN,2018-04-03,4
113,HZO,2018-05-18,5
42,FTXH,2018-09-02,3
394,EVT,2018-11-30,4
69,BETR,2018-06-26,1
958,CPE,2018-11-23,4
364,MSCC,2018-06-03,4
637,SFBS,2019-03-06,2
581,GDOT,2019-02-17,1
940,AXL,2018-09-05,1
860,TI,2018-07-28,5
397,MIII,2018-06-29,2
234,MXPT,2019-01-25,3
728,XEL,2018-09-12,1
265,TMST,2018-06-22,3
592,LOW,2018-05-20,1
293,PEBK,2019-03-22,2
426,HE^U,2018-12-16,2
466,IMMR,2018-08-01,2
367,LGI,2018-09-03,2
791,GEB,2018-04-24,5
992,TRST,2018-09-12,1
751,LL,2018-09-21,2
48,MMS,2019-01-03,1
974,CIM,2018-05-15,5
928,ABR^C,2019-03-14,4
748,BIB,2019-03-25,1
84,MUH,2018-08-02,1
704,CR,2018-10-09,2
677,UBS,2018-07-02,3
27,ANIP,2018-06-18,1
527,HEAR,2018-12-13,2
621,EVK,2019-02-27,2
273,DAC,2019-03-12,2
154,VERI,2019-01-28,2
228,MOXC,2019-03-19,5
225,VIDI,2018-06-08,4
689,NXR,2018-11-13,4
444,COWN,2018-09-13,5
960,CCZ,2018-07-03,1
517,ITIC,2018-08-10,4
825,DFNL,2018-10-11,2
211,RGNX,2018-11-21,3
472,BML^I,2019-03-10,2
542,BCC,2018-07-13,4
906,CBG,2018-04-01,3
478,PCN,2018-08-17,4
707,STMP,2018-10-11,2
252,BIF,2018-04-21,1
156,RPT^D,2018-07-15,4
979,WMS,2018-06-19,4
927,DD^A,2018-11-24,4
640,FSFR,2018-11-09,1
508,NKG,2018-09-30,3
508,AREX,2018-10-12,3
844,GCO,2019-03-14,5
843,HXL,2018-05-11,1
885,BCOV,2018-06-15,3
223,WAFD,2018-05-21,2
535,AKS,2018-12-11,4
439,DGRS,2018-07-25,2
600,SMP,2018-04-24,5
579,THRM,2018-09-14,2
420,PIM,2018-05-08,5
227,LNN,2018-10-04,1
299,CPE^A,2019-02-08,2
112,CNI,2019-03-06,1
832,QVCA,2018-10-12,1
806,NTEST,2018-08-01,5
173,RFAP,2019-02-24,1
961,MCO,2018-11-24,4
218,TOPS,2018-06-18,3
321,EOG,2018-09-04,2
133,VTGN,2019-03-23,5
169,ETM,2019-01-17,3
315,ASNA,2019-02-27,1
878,OVBC,2018-11-23,5
748,NWY,2019-01-28,3
387,FJP,2018-08-06,4
393,FLAT,2018-09-29,1
790,FEX,2018-09-26,2
151,LPSN,2018-04-05,2
484,DMPI,2018-08-18,1
918,BBRG,2019-01-29,1
133,GDL^B,2018-05-07,5
685,HOLI,2019-02-27,3
468,NM,2018-05-09,5
310,HNH,2018-04-21,4
976,CNNX,2018-12-12,5
164,SGU,2018-08-16,1
41,WEBK,2018-04-28,1
568,SBNB,2019-02-19,4
928,CHMG,2019-03-09,1
206,FSC,2019-01-24,5
866,EXA,2018-05-04,2
406,FALN,2018-08-19,3
249,MSTR,2018-08-08,2
672,GJP,2018-12-24,2
240,SSB,2019-02-28,3
685,BNSO,2018-12-21,2
210,AVID,2018-11-06,4
982,ACHC,2018-09-16,1
61,RHP,2018-05-21,1
270,CAB,2019-01-24,5
677,LTM,2019-01-01,4
513,MICTW,2018-06-10,1
829,SIX,2018-04-02,5
710,WYIG,2018-05-24,2
559,DHXM,2018-06-20,5
773,SNHNI,2019-03-08,3
954,MSTR,2018-05-07,2
710,OAS,2018-11-25,4
672,LNN,2019-02-28,2
591,CUBI^D,2019-02-02,4
315,DCOM,2018-12-02,2
203,GRX,2018-07-07,1
299,ADP,2018-10-01,4
980,SUP,2019-01-21,3
518,HCP,2018-11-04,5
208,NAKD,2019-02-04,1
426,DIN,2018-12-07,3
365,LOCO,2018-03-30,3
744,BWINB,2018-10-30,5
349,RELX,2019-03-12,1
424,HOFT,2018-06-29,1
434,CASY,2018-10-15,4
843,EFOI,2019-03-02,1
203,MGU,2019-03-07,3
344,WLKP,2018-05-31,4
499,PUMP,2019-02-17,5
876,INDB,2018-10-14,2
550,PPBI,2019-02-02,3
408,MFA^B,2019-03-20,1
774,MHO^A,2018-11-24,3
567,VGLT,2019-02-26,3
527,IBB,2018-12-29,4
710,QTWO,2018-08-31,1
208,AWRE,2018-05-02,3
766,AVH,2018-12-10,3
375,HTH,2018-04-05,5
512,MTN,2019-01-20,2
638,C^C,2019-01-20,3
274,WMGI,2018-09-24,4
586,WVFC,2018-09-07,1
214,DNI,2018-08-07,1
939,DOW,2018-10-19,3
864,ZEN,2018-06-23,3
331,NANO,2018-11-10,2
905,ROSEU,2018-10-09,1
378,WAAS,2018-12-03,3
664,HUN,2018-09-17,3
268,CLWT,2018-09-09,4
853,CDXS,2018-07-10,3
922,SOFO,2018-09-25,3
964,EVOK,2018-12-24,1
241,ANTX,2018-03-29,1
14,CAJ,2018-12-06,5
441,OTIV,2018-04-29,4
872,LAD,2018-09-18,1
787,ESIO,2018-12-25,4
739,GJS,2018-09-21,3
420,HBK,2018-07-30,2
995,LAZ,2018-11-15,5
864,LTC,2018-05-29,2
476,SPB           ,2019-01-06,1
592,TCMD,2018-09-24,4
544,APB,2019-02-18,3
159,BLRX,2018-07-31,2
629,AGYS,2018-12-02,1
609,DLR^I,2018-08-11,4
950,EGOV,2018-06-16,2
274,CNS,2018-08-26,5
927,EFAS,2019-02-05,4
26,NAC,2019-02-18,1
730,SA,2018-04-04,3
6,HP,2019-02-10,1
517,TPH,2018-11-10,5
397,FNF,2018-04-08,5
953,MRIN,2018-08-10,3
110,MX,2019-02-21,3
6,SKLN,2019-01-27,1
689,HPI,2019-03-11,5
172,PPT,2018-07-01,2
448,AOD,2018-08-03,5
9,NYNY,2018-10-25,5
164,CCMP,2018-06-09,1
914,HPF,2018-04-22,4
845,SOJA,2018-05-23,5
47,DAKT,2018-04-07,4
516,BIP,2019-01-04,2
573,WGP,2018-10-25,2
358,AU,2018-10-08,1
53,AMH^D,2019-02-03,5
526,GAINM,2019-02-13,2
123,CHUBA,2018-09-16,2
322,JRVR,2018-07-04,5
474,NMFC,2018-07-31,3
336,PFBC,2018-05-07,2
961,ORLY,2019-01-06,5
87,MEOH,2018-07-30,3
85,SN,2018-06-27,4
986,BKN,2018-08-18,1
791,EYESW,2019-01-31,4
417,BBN,2018-06-24,4
303,MDRX,2018-09-11,1
690,CLNS,2018-12-27,5
252,ZF,2018-08-26,3
921,CLF,2018-12-20,5
603,CVX,2019-02-23,1
267,CUDA,2018-06-05,3
567,CPS,2019-03-25,2
483,EBAY,2019-02-22,5
306,RYI,2018-07-18,2
441,PLUG,2018-07-30,5
134,EV,2018-05-08,2
873,FBNC,2018-05-13,4
683,EDF,2019-03-01,4
76,IX,2018-10-21,2
566,CSML,2018-08-10,3
919,WBK,2018-11-11,3
535,IEP,2019-03-18,4
435,CBM,2018-09-15,2
478,NAVG,2018-09-29,5
693,MTW,2018-03-30,2
355,MMP,2018-05-18,5
750,GYRO,2018-08-15,1
916,CLAC,2018-11-01,4
929,BELFB,2019-01-24,1
539,SSWN,2019-03-26,1
325,CCOI,2019-02-26,3
494,BEBE,2018-06-19,4
713,ATRA,2018-07-01,5
166,CRNT,2018-12-30,5
382,FTLB,2018-05-28,1
588,OGE,2019-01-15,3
3,QAT,2019-01-31,2
361,FRPH,2018-04-11,3
531,ANGI,2019-02-07,5
807,ASRV,2018-11-19,3
550,CHEF,2019-03-25,4
874,SPCB,2019-02-18,2
251,STT,2019-03-12,5
29,CAA,2019-01-08,1
597,PEP,2018-05-27,4
798,LPNT,2018-04-12,4
114,MERC,2018-06-05,3
619,AGIIL,2019-02-07,3
133,MVIS,2018-10-30,5
983,ETV,2018-07-15,1
910,JDD,2019-03-17,4
534,EXPO,2018-05-05,1
821,WWD,2018-06-21,4
568,ODC,2019-01-10,2
321,REFR,2018-09-22,2
123,ICHR,2019-02-23,5
887,TSS,2019-01-12,2
25,GNVC,2018-12-10,3
268,OACQ,2018-06-19,3
649,BA,2018-10-13,4
950,RAS^B,2018-12-07,5
426,PATK,2018-09-24,3
857,AXGN,2018-07-31,3
362,JEQ,2018-09-06,3
628,HRMNW,2018-08-06,5
828,APF,2018-05-09,1
198,CIDM,2018-09-05,3
772,GRAM,2018-10-15,2
894,BBH,2018-06-02,2
92,PSB^W,2018-12-07,5
734,ETY,2018-08-13,5
951,MS,2018-12-21,3
452,SRAX,2018-08-25,1
784,SWNC,2018-09-10,4
722,PBI,2019-02-06,3
853,FNLC,2018-06-24,1
306,PCYG,2018-05-29,2
81,NTL,2018-09-04,5
498,SWM,2019-02-11,3
452,AWK,2018-04-12,1
410,SAJA,2018-05-29,3
663,PFMT,2018-09-04,1
974,NTEC,2018-05-26,3
203,CRDT,2018-11-20,2
142,DECK,2018-06-25,4
714,BMCH,2019-03-16,1
247,GPACW,2018-04-07,4
740,TCS,2019-01-20,3
634,ANSS,2018-08-20,4
564,FBSS,2018-08-31,5
961,MSD,2018-04-07,4
308,VONG,2018-07-24,5
175,RCON,2018-11-12,3
633,WIX,2018-08-23,3
333,KMT,2018-07-08,3
208,FNGN,2018-09-14,1
87,GAB,2018-05-30,5
473,CMS^B,2019-01-10,3
858,VEAC,2018-11-03,1
525,BBT^G,2018-07-16,5
557,DWAC,2019-01-11,4
63,ISSC,2018-11-29,5
151,NID,2018-04-18,1
597,LMIA,2018-12-13,5
842,CBK,2018-09-11,1
948,LM,2019-02-17,1
452,ULBI,2019-03-13,5
928,ZIXI,2019-01-11,4
360,MFC,2018-04-11,1
208,IO,2018-12-24,3
573,ING,2018-08-02,4
972,CRY,2018-12-26,3
731,EGT,2018-09-06,2
495,ONVI,2019-03-05,5
534,AER,2018-07-02,4
924,SGU,2018-10-09,3
685,XPER,2019-03-15,5
494,BMCH,2018-07-25,1
450,FYX,2018-04-09,5
549,RCON,2019-02-01,1
92,TRUP,2018-06-11,4
84,ONCS,2018-05-30,3
394,ARTX,2019-02-16,4
712,MFSF,2018-11-14,3
557,MMDMW,2018-09-26,3
153,SPH,2018-08-26,2
714,CVBF,2018-09-21,4
548,WB,2018-06-29,4
575,TPRE,2018-03-28,2
591,CYH,2018-12-12,2
583,GFED,2018-04-12,2
794,CIZ,2018-06-26,1
926,CLB,2018-05-23,1
549,FRSX,2018-11-19,1
732,ECHO,2018-10-18,1
220,VVPR,2019-01-02,4
558,FBP,2018-11-02,5
954,MLAB,2018-11-04,3
774,PRH,2018-04-07,1
965,RRGB,2018-07-18,2
751,ABTL,2018-12-02,4
721,HAE,2019-01-04,1
990,VGLT,2018-10-09,4
571,BSFT,2018-05-30,3
933,BBT^D,2019-02-15,1
575,SNSS,2018-12-20,5
868,CCL,2019-01-11,4
636,ZNWAA,2019-01-29,5
521,PFBX,2019-02-10,2
747,FGB,2018-07-12,4
28,ITT,2019-01-08,2
787,AEIS,2018-10-26,3
987,KBH,2019-02-27,3
548,SRUNU,2018-07-14,5
899,SMLP,2019-03-06,4
710,AGYS,2018-09-08,2
688,TRV,2019-02-14,1
337,AGIO,2018-09-19,1
292,ELS^C,2019-01-05,1
790,CLSN,2018-04-11,2
479,FATE,2018-08-13,5
387,JAKK,2018-10-29,2
847,QTNT,2018-10-06,1
199,CTXS,2018-09-18,5
609,APEI,2018-05-22,5
721,DD^B,2018-09-23,5
151,NAZ,2019-02-21,2
621,SBFGP,2018-05-17,3
127,FTXO,2018-06-12,4
493,PYPL,2018-09-19,4
189,QRHC,2018-06-25,4
502,RBC,2019-02-10,5
364,PLXS,2019-03-14,5
3,CCZ,2018-10-27,3
477,MPACU,2018-04-14,2
581,ISD,2018-09-07,1
332,NSYS,2018-07-05,5
720,DXB,2019-01-01,4
510,SELF,2019-02-03,5
970,QYLD,2019-01-04,4
645,NXTDW,2019-02-14,5
773,EAI,2018-09-11,4
164,SPG,2018-06-22,1
833,MS^K,2018-09-17,1
615,SNOAW,2018-03-29,3
21,LCM,2019-01-28,3
842,ESIO,2018-10-09,3
176,PFBI,2018-05-02,5
926,FNLC,2018-11-12,3
349,AVA,2018-09-25,5
407,THW,2018-09-24,5
896,CORI,2018-07-13,1
829,SHO^F,2018-05-31,3
471,NEWTZ,2018-07-04,5
488,MER^K,2018-04-15,5
170,AAPC,2018-07-23,3
102,FHK,2018-04-12,2
628,ARR,2019-01-14,5
260,CBG,2018-11-23,3
465,MGRC,2018-06-07,2
620,HYLS,2019-01-17,5
266,PAYC,2018-09-21,5
161,CARS,2018-05-20,5
350,ITEK,2019-03-02,3
748,MS^I,2018-10-03,5
454,ISBC,2018-09-20,5
799,RE,2018-06-25,3
735,SBBP,2018-05-26,3
578,BUI,2018-06-12,3
935,TRR,2018-09-17,1
418,CORT,2018-05-08,5
649,ABUS,2018-12-03,1
357,NOAH,2018-12-28,1
837,GEOS,2019-01-04,1
897,ABX,2018-06-18,4
525,AHGP,2018-09-22,1
268,NLY^D,2018-07-29,4
591,CHT,2018-08-06,3
840,SBOT,2018-06-07,5
460,RYAM,2018-10-21,3
42,NVTR,2018-09-16,2
402,KVHI,2018-10-05,4
498,FAB,2018-12-05,5
595,AVEO,2018-05-09,1
479,AJG,2019-01-17,5
921,EEA,2018-07-27,3
884,VDTH,2018-08-17,2
14,SCG,2018-05-05,4
949,TCCB,2019-02-22,4
87,MSL,2019-02-04,4
65,ICCH,2018-11-30,5
736,TVTY,2018-04-25,1
756,CWAY,2018-12-27,2
449,JMU,2018-03-29,3
836,MSCA,2018-12-11,2
461,TCAP,2018-05-27,3
665,XLRN,2018-08-23,1
113,SMLP,2018-07-04,5
627,SAM,2018-07-18,3
650,GS^K,2018-10-22,1
985,XPO,2018-06-27,4
55,FMNB,2019-02-09,4
306,RDN,2018-10-04,4
83,DCT,2019-03-09,1
37,BGC,2018-10-25,5
559,HAWK,2019-02-17,3
694,SNC,2018-07-01,2
277,NGVC,2018-12-26,4
293,RYI,2018-10-25,3
224,NCBS,2018-03-30,1
825,NWLI,2018-07-09,1
353,UAA,2019-01-04,5
648,CVGW,2018-04-11,3
607,BRSS,2019-01-14,2
992,MPVD,2018-12-09,3
940,DSXN,2018-06-17,4
628,JBLU,2018-11-01,2
419,ASYS,2019-03-04,1
140,LBTYK,2018-05-10,1
275,HSGX,2019-02-19,2
671,APDN,2019-01-24,2
82,JE^A,2018-12-20,3
802,PDBC,2019-02-17,4
93,SNE,2018-06-07,1
907,PSA^A,2018-08-20,4
915,SBOT,2018-11-07,5
394,DSGX,2019-01-22,4
447,PGR,2018-05-21,3
973,NWSA,2018-06-17,3
530,OII,2019-01-12,4
485,CDOR,2018-10-20,5
178,NGHCN,2018-06-21,4
82,DNBF,2018-07-07,5
125,IMAX,2018-07-13,4
997,FSD,2018-10-23,2
759,BZUN,2019-02-02,5
471,NVDA,2018-11-03,1
289,EXTN,2019-03-07,2
795,TSLA,2018-05-27,4
54,CHW,2018-07-01,5
919,ASG,2018-03-30,2
868,AMMA,2018-12-09,4
324,MBFIP,2018-05-22,2
960,BAC^W,2019-02-19,5
258,NLY^C,2018-05-08,1
790,OXLCN,2018-09-03,1
825,CEM,2018-04-06,4
225,WDFC,2018-04-21,2
987,JASO,2018-05-30,1
732,SPG^J,2018-04-01,2
50,TEVA,2018-04-08,3
401,CCXI,2018-05-13,4
235,TRIL,2019-02-10,2
650,TCP,2019-01-06,1
721,CMO,2018-04-07,5
248,SMHI,2018-08-14,3
312,TOO^B,2018-08-19,4
257,BUI,2019-01-31,1
575,MDGS,2019-02-16,4
788,AERI,2019-01-02,1
47,BML^H,2018-11-06,2
617,CAB,2018-06-23,3
689,FSBW,2018-12-23,4
352,AAL,2019-03-26,2
853,CCRC,2019-02-15,2
277,ZEUS,2019-01-28,1
810,CVEO,2018-05-18,2
17,GTT,2018-08-22,4
215,MPACU,2018-04-21,4
455,AVGO,2019-02-25,3
23,LCNB,2018-09-05,3
521,SGRY,2018-06-12,3
502,NETE,2019-03-16,2
854,SBGI,2018-04-06,1
958,RPRX,2019-01-02,3
603,MGR,2018-09-15,1
68,DVN,2018-10-05,2
41,CEO,2018-05-16,1
817,ABY,2019-03-05,3
268,EBS,2018-12-14,2
462,ROK,2018-04-23,3
539,KKR^B,2018-11-01,3
28,DEA,2018-10-09,5
990,LDOS,2018-07-03,4
909,V,2018-09-28,5
863,CTSO,2018-10-13,1
155,AUDC,2018-08-04,4
965,SSW^G,2019-01-11,1
756,WFC^J,2018-08-10,5
250,LUK,2018-09-23,4
63,OGXI,2018-11-18,2
308,CVBF,2018-07-16,4
341,AU,2019-02-28,5
349,SASR,2018-09-05,3
386,CXRX,2018-08-10,5
92,GOOGL,2018-09-16,4
287,QSII,2018-08-28,1
797,FTD,2018-08-01,5
615,SANM,2018-11-11,5
528,NYCB^A,2019-01-24,1
556,PFM,2018-09-28,2
629,EPR^F,2019-03-03,4
179,TRVN,2018-04-24,3
535,OPY,2018-08-10,2
181,AMNB,2018-10-10,2
737,XRF,2019-03-22,1
928,UNFI,2018-04-03,4
395,PSA^S,2019-02-05,3
713,POR,2018-08-10,2
24,RAIL,2019-02-28,2
49,NOA,2019-01-25,4
806,PSB^V,2019-01-29,5
292,OSTK,2019-01-11,3
855,BHAC,2018-05-21,1
260,PNR,2018-10-01,3
861,HYLS,2018-09-05,1
83,FMS,2019-03-23,2
471,ASND,2018-04-23,4
931,HOFT,2018-06-22,5
460,FPL,2018-04-28,2
45,BAH,2018-05-29,4
125,DX^B,2018-04-12,3
176,SPPI,2019-02-07,3
343,DRNA,2019-01-16,5
255,FSD,2018-09-18,2
808,MFL,2018-08-16,1
405,EBR,2018-12-17,4
477,NVEC,2018-09-02,4
131,EPR^F,2018-10-20,2
393,SHG,2018-12-20,2
232,LMOS,2018-07-09,5
917,COE,2018-10-22,2
117,AMN,2018-12-11,1
189,PQ,2018-06-27,2
661,CNET,2019-02-21,5
902,ANH^B,2018-11-06,3
125,ON,2019-01-15,5
84,FTLB,2018-12-18,4
805,HALL,2018-07-14,5
570,DFNL,2018-07-30,2
343,CAKE,2018-05-25,2
635,LPL,2019-01-03,5
415,GAM^B,2018-07-21,2
705,AXGN,2018-11-10,4
512,FLXN,2018-03-31,1
295,GSOL,2018-03-29,4
367,IPHS,2018-08-13,3
44,FAB,2019-02-27,1
535,TCFC,2018-10-03,4
460,BHVN,2018-07-02,5
453,CTS,2018-11-28,5
939,SPR,2018-04-20,2
848,HFBC,2018-09-19,5
170,LKFN,2018-12-24,4
399,BP,2018-06-29,2
892,CZFC,2019-03-25,4
199,SLG^I,2018-04-29,5
154,SERV,2018-11-15,5
237,LGND,2018-06-03,1
98,FGB,2018-06-27,4
840,PEBO,2018-05-18,4
937,RFEU,2018-10-03,1
235,CDI,2018-10-26,4
249,BBT^D,2018-09-08,2
442,GEB,2018-06-17,3
458,SNA,2018-06-07,2
537,KF,2018-12-27,3
385,CEZ,2019-03-21,5
663,MDVX,2018-12-09,2
448,IBN,2018-08-20,4
600,ISBC,2018-04-28,4
676,EGL,2019-03-05,1
278,CHA,2018-04-26,5
598,CELGZ,2019-01-22,4
680,QEP,2018-04-05,3
710,NVGS,2018-05-16,3
788,EVLV,2019-02-09,2
911,SSFN,2018-05-31,5
345,DCUC,2019-03-07,3
433,PAVMW,2018-04-13,1
173,TS,2019-03-01,3
116,YLDE,2018-07-18,1
143,CMLS,2018-11-21,1
28,TGLS,2018-07-03,5
565,BIOA,2019-02-07,3
218,AAPL,2018-06-15,5
935,XIN,2018-12-02,1
164,HMST,2019-02-18,3
667,SB,2018-11-17,2
870,BHI,2019-01-12,4
665,GTYHU,2018-08-07,5
757,RXN^A,2018-07-29,4
899,JMBA,2018-04-13,5
266,ESL,2018-07-31,5
54,TI,2018-04-25,5
328,ENLK,2018-12-10,3
59,GM.WS.B,2018-04-18,1
466,CFFN,2019-02-26,5
223,NUO,2019-02-08,3
527,ASCMA,2018-11-26,1
164,CFBK,2018-07-27,3
554,DECK,2018-04-06,3
268,WAC,2019-02-12,2
813,ONCS,2018-04-20,5
593,XBKS,2018-04-14,5
646,BAF,2018-11-27,5
114,AXARU,2019-03-20,2
957,CMD,2018-12-14,1
294,TMHC,2018-09-23,3
628,EVN,2018-11-05,4
884,PPP,2018-05-20,3
196,ADC,2019-02-02,4
378,MUI,2018-06-16,4
301,ESBK,2018-04-02,1
142,DSLV,2018-11-03,5
446,WOR,2018-12-26,4
431,PRFT,2018-07-28,3
781,MATW,2018-03-31,2
555,BYBK,2019-02-05,4
543,NESR,2019-02-18,2
583,FTXD,2018-05-23,3
925,CSFL,2018-05-21,5
956,NRK,2018-10-26,5
218,MTOR,2018-12-20,5
594,RWLK,2018-11-03,5
976,OPHT,2019-02-04,1
884,BEBE,2018-10-16,4
323,PBCT,2019-01-28,5
159,NAZ,2018-03-28,5
1000,VIPS,2018-04-25,3
55,NMIH,2018-09-29,3
398,WAGE,2018-10-06,1
25,ESS,2018-05-01,1
213,AEY,2018-07-21,3
143,RMGN,2018-05-09,2
118,HWCC,2019-02-28,2
760,UNH,2018-12-14,1
711,WHLM,2018-08-15,3
23,OTEX,2018-08-27,4
675,FIF,2018-11-23,2
609,ORLY,2018-11-09,4
298,MESO,2019-02-01,4
501,TCRD,2018-11-26,3
392,MUJ,2018-05-22,2
119,AVHI,2018-09-08,5
606,HLF,2018-08-18,3
355,ESGE,2018-08-26,2
716,NYCB^A,2019-03-15,1
140,AES,2018-08-08,5
197,ETE,2018-05-01,2
485,VTL,2019-01-20,2
762,AVIR,2018-09-11,4
410,TPX,2019-01-25,2
669,MHO^A,2019-03-21,2
949,TAP,2019-03-04,3
906,SAH,2019-03-01,3
796,JSM,2018-10-11,4
918,COHR,2018-11-03,1
354,DISH,2018-09-08,3
324,KANG,2019-02-16,4
356,ENV,2019-01-27,4
498,NVTR,2019-01-21,1
298,BJZ,2018-10-17,1
529,BOKFL,2018-10-31,4
543,HOFT,2018-08-05,4
8,EC,2018-10-30,4
684,ICLN,2018-06-02,4
643,NGHCO,2018-04-01,3
226,WMC,2019-02-04,4
727,NBEV,2018-08-10,5
714,PFS,2018-09-11,5
849,DELT,2018-11-04,4
369,BLK,2019-02-26,1
129,CRVS,2018-05-27,5
674,BOLD,2018-10-14,4
469,TEVA,2018-09-13,5
544,CLSD,2018-06-02,2
357,SLM,2018-05-28,4
829,AGU,2018-07-15,2
27,ING,2019-01-11,5
403,NVMI,2019-02-26,3
413,LARK,2018-11-09,5
471,GOLF,2018-04-15,2
766,HLT,2019-02-08,1
336,CLNS^I,2018-11-02,5
336,RFEM,2019-03-05,2
552,NZF,2019-02-21,5
588,WIA,2019-01-26,2
260,EEMA,2019-03-23,2
944,BGC,2018-12-01,4
611,FBR,2018-08-23,1
911,STRT,2018-08-09,5
837,PGNX,2018-09-23,2
805,SWZ,2018-12-19,2
331,CNXR,2018-09-10,4
29,GILT,2018-10-31,5
396,FITS,2018-08-30,4
648,UCFC,2018-09-14,5
15,VMW,2018-12-31,1
59,HEES,2018-05-11,1
652,FOXF,2018-08-25,2
389,XENE,2018-06-25,4
689,SVRA,2018-06-24,4
274,EXK,2018-06-29,2
234,RIO,2019-01-14,1
30,TTI,2018-12-03,5
139,CPF,2018-12-27,4
898,DX^B,2018-06-17,5
20,ICBK,2018-07-08,5
558,DWAS,2019-01-25,2
